Commodity_Classification,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale,Unit
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,11/8/2023,2023,11,2023-11,45,2023-45,5000,75,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Embu_Town_Market,11/8/2023,2023,11,2023-11,45,2023-45,1000,75,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Muhoroni_Market,11/8/2023,2023,11,2023-11,45,2023-45,1200,60,55,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Kangeta_Market,11/8/2023,2023,11,2023-11,45,2023-45,1700,60,55,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,11/8/2023,2023,11,2023-11,45,2023-45,1600,39.51,35.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Isebania_Market,11/8/2023,2023,11,2023-11,45,2023-45,5000,56,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/8/2023,2023,11,2023-11,45,2023-45,,115,95.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/8/2023,2023,11,2023-11,45,2023-45,12000,85,66.67,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,11/8/2023,2023,11,2023-11,45,2023-45,1800,,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/8/2023,2023,11,2023-11,45,2023-45,,,44.44,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,11/8/2023,2023,11,2023-11,45,2023-45,,50,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/8/2023,2023,11,2023-11,45,2023-45,,45,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Serem_Nandi_Market,11/8/2023,2023,11,2023-11,45,2023-45,1700,50,41.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Miruka_Market,11/8/2023,2023,11,2023-11,45,2023-45,4500,60,46.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyamira,Miruka_Market,11/8/2023,2023,11,2023-11,45,2023-45,540,65,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Nyeri_Open_Air_Market,11/8/2023,2023,11,2023-11,45,2023-45,6300,60,48.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Busia_Market,11/9/2023,2023,11,2023-11,45,2023-45,360,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Tseikuru_Market,11/9/2023,2023,11,2023-11,45,2023-45,2500,55,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Maua_Market,11/9/2023,2023,11,2023-11,45,2023-45,12600,70,61.11,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/9/2023,2023,11,2023-11,45,2023-45,,115,95.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/9/2023,2023,11,2023-11,45,2023-45,,85,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,11/9/2023,2023,11,2023-11,45,2023-45,,80,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nakuru,Bahati_Market,11/9/2023,2023,11,2023-11,45,2023-45,90,80,90,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,11/9/2023,2023,11,2023-11,45,2023-45,,,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/9/2023,2023,11,2023-11,45,2023-45,,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Kitale_Municipality_Market,11/9/2023,2023,11,2023-11,45,2023-45,2000,65,60,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Bungoma,Chwele_Market,11/10/2023,2023,11,2023-11,45,2023-45,2700,48,48.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,11/10/2023,2023,11,2023-11,45,2023-45,4500,55,45,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,11/10/2023,2023,11,2023-11,45,2023-45,6000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Katito_Market,11/10/2023,2023,11,2023-11,45,2023-45,6500,65,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Kisasi_Market,11/10/2023,2023,11,2023-11,45,2023-45,,65,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Emali_Market,11/10/2023,2023,11,2023-11,45,2023-45,5310,80,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/10/2023,2023,11,2023-11,45,2023-45,7650,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Naivasha_Market,11/10/2023,2023,11,2023-11,45,2023-45,,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Wundanyi_Market,11/10/2023,2023,11,2023-11,45,2023-45,450,65,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Wundanyi_Market,11/10/2023,2023,11,2023-11,45,2023-45,450,65,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,11/10/2023,2023,11,2023-11,45,2023-45,4500,70,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,11/11/2023,2023,11,2023-11,45,2023-45,6000,75,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,11/11/2023,2023,11,2023-11,45,2023-45,6000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Muhoroni_Market,11/12/2023,2023,11,2023-11,45,2023-46,2000,65,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Isebania_Market,11/12/2023,2023,11,2023-11,45,2023-46,10000,56,,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Migori,Mabera_Market,11/12/2023,2023,11,2023-11,45,2023-46,4800,48,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,11/12/2023,2023,11,2023-11,45,2023-46,4800,48,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,11/12/2023,2023,11,2023-11,45,2023-46,2000,47.39,39.49,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,11/12/2023,2023,11,2023-11,45,2023-46,7500,36,32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,11/13/2023,2023,11,2023-11,46,2023-46,4800,48,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Chepseon_Market,11/14/2023,2023,11,2023-11,46,2023-46,36000,38.89,33.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,11/14/2023,2023,11,2023-11,46,2023-46,4500,55,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Makueni,Kathonzweni_Market,11/14/2023,2023,11,2023-11,46,2023-46,30000,60,51,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Nkubu_Market,11/14/2023,2023,11,2023-11,46,2023-46,900,60,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Marindi_Market,11/14/2023,2023,11,2023-11,46,2023-46,16200,45.83,44.44,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/14/2023,2023,11,2023-11,46,2023-46,15000,115,92.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/14/2023,2023,11,2023-11,46,2023-46,,80,66.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nairobi,Nyamakima_Market,11/14/2023,2023,11,2023-11,46,2023-46,,80,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nandi,Kabiyet_Market,11/14/2023,2023,11,2023-11,46,2023-46,10000,42,38.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kabiyet_Market,11/14/2023,2023,11,2023-11,46,2023-46,18000,35,36.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nandi,Kapsabet_Market,11/14/2023,2023,11,2023-11,46,2023-46,3500,44,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Embu,Embu_Town_Market,11/15/2023,2023,11,2023-11,46,2023-46,6000,75,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,11/15/2023,2023,11,2023-11,46,2023-46,4000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Kangeta_Market,11/15/2023,2023,11,2023-11,46,2023-46,1700,60,55,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,11/15/2023,2023,11,2023-11,46,2023-46,4500,47.39,39.49,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Isebania_Market,11/15/2023,2023,11,2023-11,46,2023-46,15000,56,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/15/2023,2023,11,2023-11,46,2023-46,,65,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/15/2023,2023,11,2023-11,46,2023-46,,,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Serem_Nandi_Market,11/15/2023,2023,11,2023-11,46,2023-46,17000,50,41.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Miruka_Market,11/15/2023,2023,11,2023-11,46,2023-46,27000,60,45,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nyamira,Miruka_Market,11/15/2023,2023,11,2023-11,46,2023-46,450,65,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Nyeri_Open_Air_Market,11/15/2023,2023,11,2023-11,46,2023-46,4500,60,48.89,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Bungoma,Kimilili_Town_Market,11/16/2023,2023,11,2023-11,46,2023-46,1000,65,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Kericho_Town_Market,11/16/2023,2023,11,2023-11,46,2023-46,,65,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,11/16/2023,2023,11,2023-11,46,2023-46,6000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Katito_Market,11/16/2023,2023,11,2023-11,46,2023-46,4500,65,53.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Makueni,Emali_Market,11/16/2023,2023,11,2023-11,46,2023-46,4500,90,80,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Maua_Market,11/16/2023,2023,11,2023-11,46,2023-46,10800,70,61.11,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/16/2023,2023,11,2023-11,46,2023-46,,115,93.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/16/2023,2023,11,2023-11,46,2023-46,,85,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,11/16/2023,2023,11,2023-11,46,2023-46,,80,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nakuru,Nakuru_Top_Market,11/16/2023,2023,11,2023-11,46,2023-46,,70,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,11/16/2023,2023,11,2023-11,46,2023-46,,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/16/2023,2023,11,2023-11,46,2023-46,,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Molo_Market,11/16/2023,2023,11,2023-11,46,2023-46,4300,42.22,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Kitale_Municipality_Market,11/16/2023,2023,11,2023-11,46,2023-46,1800,65,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,11/17/2023,2023,11,2023-11,46,2023-46,5000,55,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,11/17/2023,2023,11,2023-11,46,2023-46,5000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,11/17/2023,2023,11,2023-11,46,2023-46,4500,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Kisasi_Market,11/17/2023,2023,11,2023-11,46,2023-46,,60,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Gakoromone_Market,11/17/2023,2023,11,2023-11,46,2023-46,2000,70,65,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/17/2023,2023,11,2023-11,46,2023-46,6500,115,92.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/17/2023,2023,11,2023-11,46,2023-46,,75,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/17/2023,2023,11,2023-11,46,2023-46,,65,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Molo_Market,11/17/2023,2023,11,2023-11,46,2023-46,3200,44.44,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Top_Market,11/17/2023,2023,11,2023-11,46,2023-46,1530,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/17/2023,2023,11,2023-11,46,2023-46,4770,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Chumvini_Livestock_Market,11/17/2023,2023,11,2023-11,46,2023-46,11000,53.33,42.73,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,11/17/2023,2023,11,2023-11,46,2023-46,3600,70,53.33,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Trans-Nzoia,Kitale_Municipality_Market,11/17/2023,2023,11,2023-11,46,2023-46,360,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,11/18/2023,2023,11,2023-11,46,2023-46,7000,65,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Isebania_Market,11/18/2023,2023,11,2023-11,46,2023-46,10000,60,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Serem_Nandi_Market,11/18/2023,2023,11,2023-11,46,2023-46,17000,50,41.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Taita-Taveta,Taveta_Retail_Market,11/18/2023,2023,11,2023-11,46,2023-46,18000,60,25,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Migori,Mabera_Market,11/19/2023,2023,11,2023-11,46,2023-47,4400,44,32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Mabera_Market,11/19/2023,2023,11,2023-11,46,2023-47,4400,44,32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kibiok_Market,11/19/2023,2023,11,2023-11,46,2023-47,6000,40,38.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Ikonge_Market,11/19/2023,2023,11,2023-11,46,2023-47,18000,52,41.67,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nyamira,Ikonge_Market,11/19/2023,2023,11,2023-11,46,2023-47,,52,41.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Busia,Busia_Market,11/20/2023,2023,11,2023-11,47,2023-47,360,65,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,11/20/2023,2023,11,2023-11,47,2023-47,5000,50,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,11/20/2023,2023,11,2023-11,47,2023-47,0,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/20/2023,2023,11,2023-11,47,2023-47,,65,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,11/20/2023,2023,11,2023-11,47,2023-47,,80,55.56,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/20/2023,2023,11,2023-11,47,2023-47,,115,88.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/20/2023,2023,11,2023-11,47,2023-47,15000,80,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Molo_Market,11/20/2023,2023,11,2023-11,47,2023-47,3200,43.33,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Top_Market,11/20/2023,2023,11,2023-11,47,2023-47,,90,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,11/20/2023,2023,11,2023-11,47,2023-47,,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,11/20/2023,2023,11,2023-11,47,2023-47,,,44.44,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Siaya,Aram_Market,11/20/2023,2023,11,2023-11,47,2023-47,2500,55.58,46.32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,11/20/2023,2023,11,2023-11,47,2023-47,6500,55.38,46.15,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,11/20/2023,2023,11,2023-11,47,2023-47,8000,55.38,47.78,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Aram_Market,11/20/2023,2023,11,2023-11,47,2023-47,4500,55.58,46.32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Kitale_Municipality_Market,11/20/2023,2023,11,2023-11,47,2023-47,1800,60,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Meru,Nkubu_Market,11/21/2023,2023,11,2023-11,47,2023-47,900,60,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Meru,Maua_Market,11/21/2023,2023,11,2023-11,47,2023-47,15300,70,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/21/2023,2023,11,2023-11,47,2023-47,,65,52.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/21/2023,2023,11,2023-11,47,2023-47,,,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,11/21/2023,2023,11,2023-11,47,2023-47,,80,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Molo_Market,11/21/2023,2023,11,2023-11,47,2023-47,3500,44.44,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,11/21/2023,2023,11,2023-11,47,2023-47,,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,11/21/2023,2023,11,2023-11,47,2023-47,,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kabiyet_Market,11/21/2023,2023,11,2023-11,47,2023-47,18000,44.44,38.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nandi,Kapsabet_Market,11/21/2023,2023,11,2023-11,47,2023-47,3000,44,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Tharaka-Nithi,Chuka_Market,11/21/2023,2023,11,2023-11,47,2023-47,3000,130,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Trans-Nzoia,Bondeni_Market,11/21/2023,2023,11,2023-11,47,2023-47,450,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,11/21/2023,2023,11,2023-11,47,2023-47,2500,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Luanda_Market,11/21/2023,2023,11,2023-11,47,2023-47,27000,50,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Embu,Embu_Town_Market,11/22/2023,2023,11,2023-11,47,2023-47,7000,75,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,11/22/2023,2023,11,2023-11,47,2023-47,6000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,11/22/2023,2023,11,2023-11,47,2023-47,5000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Suneka_Market,11/22/2023,2023,11,2023-11,47,2023-47,10200,50,41.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisii,Suneka_Market,11/22/2023,2023,11,2023-11,47,2023-47,10200,50,41.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Isebania_Market,11/22/2023,2023,11,2023-11,47,2023-47,9000,60,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,11/22/2023,2023,11,2023-11,47,2023-47,,80,55.56,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nairobi,Gikomba_Market,11/22/2023,2023,11,2023-11,47,2023-47,,110,92.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Gikomba_Market,11/22/2023,2023,11,2023-11,47,2023-47,,75,55.56,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nakuru,Nakuru_Top_Market,11/22/2023,2023,11,2023-11,47,2023-47,,70,,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,11/22/2023,2023,11,2023-11,47,2023-47,,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,11/22/2023,2023,11,2023-11,47,2023-47,4860,,44.44,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nyamira,Miruka_Market,11/22/2023,2023,11,2023-11,47,2023-47,540,65,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Miruka_Market,11/22/2023,2023,11,2023-11,47,2023-47,45000,55,41.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyeri,Nyeri_Open_Air_Market,11/22/2023,2023,11,2023-11,47,2023-47,7200,60,47.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,11/23/2023,2023,11,2023-11,47,2023-47,5000,55,40,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kirinyaga,Kutus_Market,11/23/2023,2023,11,2023-11,47,2023-47,0,60,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,11/23/2023,2023,11,2023-11,47,2023-47,,50,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Ahero_Market,11/23/2023,2023,11,2023-11,47,2023-47,5000,75,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,11/23/2023,2023,11,2023-11,47,2023-47,5000,47.39,35.55,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nakuru,Bahati_Market,11/23/2023,2023,11,2023-11,47,2023-47,90,90,90,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,11/23/2023,2023,11,2023-11,47,2023-47,,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,11/23/2023,2023,11,2023-11,47,2023-47,,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Molo_Market,11/23/2023,2023,11,2023-11,47,2023-47,3200,44.44,,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nyamira,Kebirigo_Market,11/23/2023,2023,11,2023-11,47,2023-47,90,65,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,11/23/2023,2023,11,2023-11,47,2023-47,10500,55.38,47.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Siaya,Aram_Market,11/23/2023,2023,11,2023-11,47,2023-47,4500,55.38,46.15,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Siaya,Aram_Market,11/23/2023,2023,11,2023-11,47,2023-47,5400,55.58,46.32,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Trans-Nzoia,Kitale_Municipality_Market,11/23/2023,2023,11,2023-11,47,2023-47,2100,130,110,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kericho,Kericho_Town_Market,11/24/2023,2023,11,2023-11,47,2023-47,,70,60,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,11/24/2023,2023,11,2023-11,47,2023-47,6000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,11/24/2023,2023,11,2023-11,47,2023-47,6000,60,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kisumu,Katito_Market,11/24/2023,2023,11,2023-11,47,2023-47,5500,60,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kitui,Kisasi_Market,11/24/2023,2023,11,2023-11,47,2023-47,,60,45,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Kwale,Lungalunga_Market,11/24/2023,2023,11,2023-11,47,2023-47,50000,65,50,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Rongo_Market,11/24/2023,2023,11,2023-11,47,2023-47,4000,39.49,35.55,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,11/24/2023,2023,11,2023-11,47,2023-47,,60,50,Kg
Dry_Maize_Mixed_Traditional,Dry_Maize,Mixed_Traditional,Nakuru,Bahati_Market,11/24/2023,2023,11,2023-11,47,2023-47,90,90,90,Kg
Dry_Yellow_Maize,Dry_Maize,Yellow_Maize,Nakuru,Nakuru_Wakulima_Market,11/24/2023,2023,11,2023-11,47,2023-47,,,70,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nakuru,Nakuru_Wakulima_Market,11/24/2023,2023,11,2023-11,47,2023-47,,,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Vihiga,Mbale_Market,11/24/2023,2023,11,2023-11,47,2023-47,24000,52.36,44.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Marindi_Market,11/25/2023,2023,11,2023-11,47,2023-47,7200,41.67,40,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Migori,Isebania_Market,11/26/2023,2023,11,2023-11,47,2023-48,8000,48,,Kg
